gene_id,gene_name,token
ENSG00000271449,CT45A2,20329
ENSG00000271503,CCL5,20330
ENSG00000271567,PPIAL4E,20331
ENSG00000271601,LIX1L,20332
ENSG00000271605,MILR1,20333
ENSG00000271698,,20334
ENSG00000271723,MROH7-TTC4,20335
ENSG00000271741,,20336
ENSG00000271793,,20337
ENSG00000271810,,20338
ENSG00000271824,SMIM32,20339
ENSG00000271949,,20340
ENSG00000272000,,20341
ENSG00000272031,ANKRD34A,20342
ENSG00000272047,GTF2H5,20343
ENSG00000272104,,20344
ENSG00000272162,,20345
ENSG00000272295,,20346
ENSG00000272297,,20347
ENSG00000272305,,20348
ENSG00000272325,NUDT3,20349
ENSG00000272333,KMT2B,20350
ENSG00000272391,POM121C,20351
ENSG00000272395,IFNL4,20352
ENSG00000272398,CD24,20353
ENSG00000272410,,20354
ENSG00000272414,FAM47E-STBD1,20355
ENSG00000272442,,20356
ENSG00000272514,CFAP206,20357
ENSG00000272532,CYP2D6,20358
ENSG00000272573,MUSTN1,20359
ENSG00000272602,ZNF595,20360
ENSG00000272617,,20361
ENSG00000272636,DOC2B,20362
ENSG00000272647,,20363
ENSG00000272670,DOC2B,20364
ENSG00000272674,PCDHB16,20365
ENSG00000272712,TAS2R8,20366
ENSG00000272741,,20367
ENSG00000272765,NDUFA6,20368
ENSG00000272772,,20369
ENSG00000272803,PRH2,20370
ENSG00000272804,KRTAP10-7,20371
ENSG00000272805,TAS2R10,20372
ENSG00000272822,,20373
ENSG00000272835,SMDT1,20374
ENSG00000272856,SCPPPQ1,20375
ENSG00000272886,DCP1A,20376
ENSG00000272896,,20377
ENSG00000272897,,20378
ENSG00000272899,SPMIP1,20379
ENSG00000272901,SMDT1,20380
ENSG00000272916,,20381
ENSG00000272921,,20382
ENSG00000272968,RBAK-RBAKDN,20383
ENSG00000272980,,20384
ENSG00000272987,OR5AL1,20385
ENSG00000273003,ARL2-SNX15,20386
ENSG00000273025,,20387
ENSG00000273045,C2orf15,20388
ENSG00000273047,,20389
ENSG00000273049,,20390
ENSG00000273079,GRIN2B,20391
ENSG00000273085,OR52E1,20392
ENSG00000273086,TAS2R9,20393
ENSG00000273088,,20394
ENSG00000273092,TAS2R20,20395
ENSG00000273111,LYPD4,20396
ENSG00000273136,NBPF26,20397
ENSG00000273154,,20398
ENSG00000273155,,20399
ENSG00000273167,,20400
ENSG00000273171,,20401
ENSG00000273173,SNURF,20402
ENSG00000273213,H3-7,20403
ENSG00000273217,,20404
ENSG00000273238,TMEM271,20405
ENSG00000273259,,20406
ENSG00000273269,,20407
ENSG00000273274,ZBTB8B,20408
ENSG00000273291,,20409
ENSG00000273294,C1QTNF3-AMACR,20410
ENSG00000273313,RBAKDN,20411
ENSG00000273326,TAS2R7,20412
ENSG00000273331,TM4SF19-DYNLT2B,20413
ENSG00000273345,,20414
ENSG00000273397,NDUFA6,20415
ENSG00000273398,,20416
ENSG00000273431,TAS2R50,20417
ENSG00000273457,TAS2R13,20418
ENSG00000273494,PANK4,20419
ENSG00000273498,KIR2DL4,20420
ENSG00000273502,KIR3DL3,20421
ENSG00000273505,TAS2R42,20422
ENSG00000273506,,20423
ENSG00000273508,OR2T1,20424
ENSG00000273510,KIR2DL1,20425
ENSG00000273511,OSCAR,20426
ENSG00000273513,TBC1D3K,20427
ENSG00000273514,FOXD4L6,20428
ENSG00000273517,KIR2DS1,20429
ENSG00000273518,KIR3DL1,20430
ENSG00000273520,SPDYE8,20431
ENSG00000273526,KIR2DS4,20432
ENSG00000273529,HES5,20433
ENSG00000273533,FAM181A,20434
ENSG00000273535,NCR1,20435
ENSG00000273540,AGBL1,20436
ENSG00000273542,H4C12,20437
ENSG00000273554,,20438
ENSG00000273559,CWC25,20439
ENSG00000273562,NAP1L4,20440
ENSG00000273564,ENTREP2,20441
ENSG00000273572,CDHR5,20442
ENSG00000273574,LENG9,20443
ENSG00000273575,KIR2DL4,20444
ENSG00000273578,KIR2DL2,20445
ENSG00000273579,C22orf15,20446
ENSG00000273592,MBOAT7,20447
ENSG00000273594,EEF1D,20448
ENSG00000273603,KIR2DS1,20449
ENSG00000273604,EPOP,20450
ENSG00000273607,CHCHD10,20451
ENSG00000273608,SRCIN1,20452
ENSG00000273611,ZNHIT3,20453
ENSG00000273622,CDC42EP5,20454
ENSG00000273633,CDC42EP5,20455
ENSG00000273641,DEFB103B,20456
ENSG00000273642,NDUFA3,20457
ENSG00000273645,KBTBD11,20458
ENSG00000273651,GOLGA8G,20459
ENSG00000273661,KIR2DL2,20460
ENSG00000273686,B2M,20461
ENSG00000273696,CT45A7,20462
ENSG00000273703,H2BC14,20463
ENSG00000273706,LHX1,20464
ENSG00000273707,CDKN1C,20465
ENSG00000273713,TAS2R9,20466
ENSG00000273722,TMC4,20467
ENSG00000273734,,20468
ENSG00000273735,KIR3DL2,20469
ENSG00000273738,FCAR,20470
ENSG00000273748,,20471
ENSG00000273749,CYFIP1,20472
ENSG00000273756,GOLGA6L26,20473
ENSG00000273761,DDX24,20474
ENSG00000273772,SMN2,20475
ENSG00000273775,KIR3DL1,20476
ENSG00000273777,CEACAM20,20477
ENSG00000273780,ARHGAP23,20478
ENSG00000273793,DUSP8,20479
ENSG00000273794,KIR2DL1,20480
ENSG00000273802,H2BC8,20481
ENSG00000273807,NPIPA6,20482
ENSG00000273814,OCLN,20483
ENSG00000273820,USP27X,20484
ENSG00000273822,MUC4,20485
ENSG00000273827,OR2T5,20486
ENSG00000273831,LRRC56,20487
ENSG00000273833,TFPT,20488
ENSG00000273841,TAF9,20489
ENSG00000273850,PPP2R3B,20490
ENSG00000273859,RASSF7,20491
ENSG00000273865,HNRNPCL4,20492
ENSG00000273873,BDP1,20493
ENSG00000273875,TARM1,20494
ENSG00000273884,LILRA3,20495
ENSG00000273887,KIR2DL3,20496
ENSG00000273889,FAM83H,20497
ENSG00000273896,TSEN34,20498
ENSG00000273899,NOL12,20499
ENSG00000273911,KIR3DL2,20500
ENSG00000273914,OR9A2,20501
ENSG00000273916,,20502
ENSG00000273931,KIR2DS4,20503
ENSG00000273936,TNFRSF14,20504
ENSG00000273943,CNOT3,20505
ENSG00000273944,RDH13,20506
ENSG00000273947,KIR2DL3,20507
ENSG00000273953,OR10A3,20508
ENSG00000273957,,20509
ENSG00000273976,GOLGA6L1,20510
ENSG00000273983,H3C8,20511
ENSG00000273984,MUC4,20512
ENSG00000273991,LILRB5,20513
ENSG00000273992,NLRP2,20514
ENSG00000273993,PTPRK,20515
ENSG00000274000,LILRA2,20516
ENSG00000274005,RPS9,20517
ENSG00000274036,KIR3DL1,20518
ENSG00000274042,GOLGA6L10,20519
ENSG00000274047,SYNRG,20520
ENSG00000274049,INO80B-WBP1,20521
ENSG00000274050,GP6,20522
ENSG00000274053,,20523
ENSG00000274058,TMPRSS11E,20524
ENSG00000274063,,20525
ENSG00000274070,CASTOR2,20526
ENSG00000274073,TFPT,20527
ENSG00000274078,TSEN34,20528
ENSG00000274084,LAIR2,20529
ENSG00000274089,PRIMA1,20530
ENSG00000274102,OR4M2,20531
ENSG00000274108,KIR2DL3,20532
ENSG00000274109,HNRNPCL2,20533
ENSG00000274110,LAIR1,20534
ENSG00000274112,SMDT1,20535
ENSG00000274113,LILRA5,20536
ENSG00000274126,C14orf180,20537
ENSG00000274129,TSEN34,20538
ENSG00000274131,CEACAM4,20539
ENSG00000274137,MYOM2,20540
ENSG00000274143,KIR2DL5A,20541
ENSG00000274144,PRPF31,20542
ENSG00000274145,RILP,20543
ENSG00000274146,KIR3DL1,20544
ENSG00000274148,LILRA6,20545
ENSG00000274161,DLGAP2,20546
ENSG00000274166,GOLGA6L10,20547
ENSG00000274174,NLRP7,20548
ENSG00000274175,,20549
ENSG00000274176,CNOT3,20550
ENSG00000274180,NATD1,20551
ENSG00000274183,H2AB1,20552
ENSG00000274185,LILRA4,20553
ENSG00000274189,KIR2DL4,20554
ENSG00000274193,KIR2DL4,20555
ENSG00000274194,MBOAT7,20556
ENSG00000274195,ZNF705G,20557
ENSG00000274205,MAPK15,20558
ENSG00000274209,ANTXRL,20559
ENSG00000274211,SOCS7,20560
ENSG00000274221,CCL3,20561
ENSG00000274226,TBC1D3H,20562
ENSG00000274229,SOCS7,20563
ENSG00000274232,KIR2DL4,20564
ENSG00000274233,CCL5,20565
ENSG00000274243,KIR2DS5,20566
ENSG00000274247,PRSS1,20567
ENSG00000274252,GGTLC3,20568
ENSG00000274254,KIR3DL3,20569
ENSG00000274273,ATP9B,20570
ENSG00000274274,GAGE13,20571
ENSG00000274283,,20572
ENSG00000274286,ADRA2B,20573
ENSG00000274287,SCRIB,20574
ENSG00000274290,H2BC6,20575
ENSG00000274296,DECR2,20576
ENSG00000274305,LENG8,20577
ENSG00000274311,LILRB5,20578
ENSG00000274320,GOLGA6L9,20579
ENSG00000274322,,20580
ENSG00000274324,KIR2DS4,20581
ENSG00000274327,TAS2R7,20582
ENSG00000274332,LRRC37A2,20583
ENSG00000274334,VASN,20584
ENSG00000274336,CDIP1,20585
ENSG00000274338,CATSPERB,20586
ENSG00000274348,TRPV5,20587
ENSG00000274349,ZNF658,20588
ENSG00000274352,ZNF707,20589
ENSG00000274359,NDUFA3,20590
ENSG00000274382,PROP1,20591
ENSG00000274384,TMC4,20592
ENSG00000274386,TMEM269,20593
ENSG00000274391,TPTE,20594
ENSG00000274394,KIR3DL3,20595
ENSG00000274402,KIR2DL3,20596
ENSG00000274404,GOLGA6L22,20597
ENSG00000274405,SPAG11B,20598
ENSG00000274406,KIR2DS4,20599
ENSG00000274410,KIR2DL3,20600
ENSG00000274412,,20601
ENSG00000274418,RDH13,20602
ENSG00000274419,TBC1D3D,20603
ENSG00000274429,DLG5,20604
ENSG00000274437,DERL3,20605
ENSG00000274438,KIR2DS2,20606
ENSG00000274442,PRPF8,20607
ENSG00000274443,C8orf89,20608
ENSG00000274465,,20609
ENSG00000274473,SCT,20610
ENSG00000274474,YWHAE,20611
ENSG00000274480,KIR3DL3,20612
ENSG00000274488,LY6H,20613
ENSG00000274495,LENG9,20614
ENSG00000274504,RDH13,20615
ENSG00000274511,KIR3DL3,20616
ENSG00000274512,TBC1D3L,20617
ENSG00000274513,LILRB2,20618
ENSG00000274518,KIR2DS2,20619
ENSG00000274523,RCC1L,20620
ENSG00000274529,SEBOX,20621
ENSG00000274533,KIR2DS4,20622
ENSG00000274538,PHLDA2,20623
ENSG00000274540,PRR23D1,20624
ENSG00000274542,CHRNA7,20625
ENSG00000274556,KIR3DL3,20626
ENSG00000274563,KIR2DS5,20627
ENSG00000274566,GP6,20628
ENSG00000274570,SPDYE10,20629
ENSG00000274571,NLRP7,20630
ENSG00000274577,LHX1,20631
ENSG00000274580,FCAR,20632
ENSG00000274587,LILRB3,20633
ENSG00000274588,DGKK,20634
ENSG00000274600,RIMBP3B,20635
ENSG00000274609,KIR2DL4,20636
ENSG00000274610,KIR3DP1,20637
ENSG00000274611,TBC1D3,20638
ENSG00000274616,CNOT3,20639
ENSG00000274618,H4C6,20640
ENSG00000274619,CFD,20641
ENSG00000274626,RPS9,20642
ENSG00000274636,GLIS2,20643
ENSG00000274638,NLRP2,20644
ENSG00000274639,KIR3DL3,20645
ENSG00000274641,H2BC17,20646
ENSG00000274646,RPS9,20647
ENSG00000274651,PRPF31,20648
ENSG00000274665,PVALB,20649
ENSG00000274669,LILRB1,20650
ENSG00000274671,MARVELD2,20651
ENSG00000274672,TSEN34,20652
ENSG00000274675,GTF2H2C_2,20653
ENSG00000274676,KIR2DL5A,20654
ENSG00000274679,SPATC1L,20655
ENSG00000274684,NMRAL1,20656
ENSG00000274692,KIR2DL1,20657
ENSG00000274696,KIR3DL3,20658
ENSG00000274699,TAS2R30,20659
ENSG00000274700,,20660
ENSG00000274703,OSCAR,20661
ENSG00000274707,KIR2DL5B,20662
ENSG00000274714,KIR2DS4,20663
ENSG00000274722,KIR3DL2,20664
ENSG00000274724,KIR3DL3,20665
ENSG00000274726,ARHGEF10,20666
ENSG00000274729,DEFB105B,20667
ENSG00000274733,,20668
ENSG00000274734,ARHGAP11B,20669
ENSG00000274736,CCL23,20670
ENSG00000274739,KIR2DS5,20671
ENSG00000274746,ZNF100,20672
ENSG00000274749,KRTAP7-1,20673
ENSG00000274750,H3C6,20674
ENSG00000274763,KIR3DL3,20675
ENSG00000274764,PRAMEF27,20676
ENSG00000274768,CISD3,20677
ENSG00000274779,NOMO1,20678
ENSG00000274780,PHRF1,20679
ENSG00000274782,KIR2DL1,20680
ENSG00000274786,KIR3DL3,20681
ENSG00000274792,,20682
ENSG00000274796,TSEN34,20683
ENSG00000274803,BDP1,20684
ENSG00000274807,KIR2DS4,20685
ENSG00000274808,TBC1D3B,20686
ENSG00000274810,NPHP3-ACAD11,20687
ENSG00000274811,CLPTM1L,20688
ENSG00000274821,SERPINA2,20689
ENSG00000274829,PARN,20690
ENSG00000274830,KIR2DL3,20691
ENSG00000274839,PRB4,20692
ENSG00000274843,MUC20,20693
ENSG00000274847,MAFIP,20694
ENSG00000274853,MRM1,20695
ENSG00000274870,OR2T4,20696
ENSG00000274873,TMC4,20697
ENSG00000274887,VSTM1,20698
ENSG00000274889,TARM1,20699
ENSG00000274891,TRAPPC12,20700
ENSG00000274894,PRPF31,20701
ENSG00000274905,TMC4,20702
ENSG00000274914,LILRA5,20703
ENSG00000274920,KIR3DL1,20704
ENSG00000274921,KIR2DS4,20705
ENSG00000274926,KIR2DL1,20706
ENSG00000274933,TBC1D3I,20707
ENSG00000274935,LILRA1,20708
ENSG00000274939,TBC1D3B,20709
ENSG00000274941,CNOT3,20710
ENSG00000274944,,20711
ENSG00000274945,KIR2DL4,20712
ENSG00000274947,KIR2DS4,20713
ENSG00000274948,KIR3DL1,20714
ENSG00000274950,RPS9,20715
ENSG00000274952,KIR2DL3,20716
ENSG00000274953,VSTM1,20717
ENSG00000274955,KIR2DL4,20718
ENSG00000274957,KIR2DS4,20719
ENSG00000274958,ITPK1,20720
ENSG00000274965,TRPM1,20721
ENSG00000274971,,20722
ENSG00000274972,FRG2,20723
ENSG00000274997,H2AC12,20724
ENSG00000275003,DDT,20725
ENSG00000275004,ZNF280B,20726
ENSG00000275008,KIR2DL3,20727
ENSG00000275009,GOLGA6L1,20728
ENSG00000275013,PRAME,20729
ENSG00000275018,,20730
ENSG00000275019,LILRB3,20731
ENSG00000275023,MLLT6,20732
ENSG00000275031,METRNL,20733
ENSG00000275034,TP53TG3E,20734
ENSG00000275035,CCDC92,20735
ENSG00000275037,,20736
ENSG00000275045,GTF2H2,20737
ENSG00000275047,KIR2DS5,20738
ENSG00000275049,,20739
ENSG00000275050,ZNF66,20740
ENSG00000275051,PIWIL1,20741
ENSG00000275052,PPP4R3B,20742
ENSG00000275062,KIR3DL3,20743
ENSG00000275063,,20744
ENSG00000275066,SYNRG,20745
ENSG00000275074,NUDT18,20746
ENSG00000275079,LPCAT1,20747
ENSG00000275080,KIR2DL1,20748
ENSG00000275082,NLRP2,20749
ENSG00000275083,KIR3DL2,20750
ENSG00000275086,TFPT,20751
ENSG00000275095,CCL16,20752
ENSG00000275099,GGNBP2,20753
ENSG00000275102,OR2T5,20754
ENSG00000275111,ZNF2,20755
ENSG00000275113,GAGE2E,20756
ENSG00000275117,PRPF31,20757
ENSG00000275118,MBOAT7,20758
ENSG00000275122,THEMIS,20759
ENSG00000275123,TARM1,20760
ENSG00000275125,PRXL2B,20761
ENSG00000275126,H4C13,20762
ENSG00000275136,FCAR,20763
ENSG00000275145,FRG1,20764
ENSG00000275152,CCL16,20765
ENSG00000275153,TBC1D3K,20766
ENSG00000275156,NCR1,20767
ENSG00000275163,,20768
ENSG00000275165,TSEN34,20769
ENSG00000275172,KIR3DL3,20770
ENSG00000275176,ACACA,20771
ENSG00000275181,GPR20,20772
ENSG00000275183,LENG9,20773
ENSG00000275190,UGT2B10,20774
ENSG00000275196,KIR2DL1,20775
ENSG00000275199,AKT3,20776
ENSG00000275211,CYP2D6,20777
ENSG00000275214,IFI27,20778
ENSG00000275221,H2AC15,20779
ENSG00000275237,KIR2DL4,20780
ENSG00000275244,OR2T1,20781
ENSG00000275246,TLCD2,20782
ENSG00000275249,,20783
ENSG00000275253,KIR2DS2,20784
ENSG00000275262,KIR3DL2,20785
ENSG00000275269,FCAR,20786
ENSG00000275272,YTHDC1,20787
ENSG00000275276,KIR2DL1,20788
ENSG00000275288,KIR3DL1,20789
ENSG00000275290,LILRA2,20790
ENSG00000275300,MCCC2,20791
ENSG00000275302,CCL4,20792
ENSG00000275306,KIR2DS1,20793
ENSG00000275317,KIR2DL4,20794
ENSG00000275323,RPS9,20795
ENSG00000275326,NOSTRIN,20796
ENSG00000275330,VSTM1,20797
ENSG00000275331,ABCC6,20798
ENSG00000275333,FAM120B,20799
ENSG00000275338,RAB11FIP3,20800
ENSG00000275342,PRAG1,20801
ENSG00000275349,SMN1,20802
ENSG00000275351,KIR2DS4,20803
ENSG00000275353,KIR2DS4,20804
ENSG00000275365,MMP11,20805
ENSG00000275368,DYNLT2,20806
ENSG00000275379,H3C11,20807
ENSG00000275384,TARM1,20808
ENSG00000275385,CCL18,20809
ENSG00000275395,FCGBP,20810
ENSG00000275397,DHRS11,20811
ENSG00000275399,NLRP2,20812
ENSG00000275404,LILRA5,20813
ENSG00000275407,,20814
ENSG00000275410,HNF1B,20815
ENSG00000275416,KIR3DL2,20816
ENSG00000275421,KIR2DS1,20817
ENSG00000275428,,20818
ENSG00000275430,MUC20,20819
ENSG00000275433,KIR3DL3,20820
ENSG00000275434,KIR3DS1,20821
ENSG00000275436,,20822
ENSG00000275444,DEFB4B,20823
ENSG00000275452,KIR2DS2,20824
ENSG00000275456,KIR2DL4,20825
ENSG00000275463,LILRB2,20826
ENSG00000275474,RDH13,20827
ENSG00000275482,EPHB6,20828
ENSG00000275483,NLRP7,20829
ENSG00000275486,KIR3DL1,20830
ENSG00000275489,SPMAP1,20831
ENSG00000275498,PDXDC1,20832
ENSG00000275499,ZNF280A,20833
ENSG00000275500,,20834
ENSG00000275501,MUC20,20835
ENSG00000275511,KIR3DL2,20836
ENSG00000275513,KIR3DL3,20837
ENSG00000275517,PRB1,20838
ENSG00000275520,FAM236A,20839
ENSG00000275521,NCR1,20840
ENSG00000275522,KIR2DL1,20841
ENSG00000275525,LILRA1,20842
ENSG00000275528,CCL15,20843
ENSG00000275539,LILRA6,20844
ENSG00000275543,MPV17L,20845
ENSG00000275544,BDH1,20846
ENSG00000275545,KIR3DL1,20847
ENSG00000275546,,20848
ENSG00000275551,OSCAR,20849
ENSG00000275555,DLL1,20850
ENSG00000275564,FCAR,20851
ENSG00000275565,ALOX5,20852
ENSG00000275566,KIR3DL2,20853
ENSG00000275568,ARHGAP11A,20854
ENSG00000275571,TTC34,20855
ENSG00000275572,GRIFIN,20856
ENSG00000275575,PTP4A3,20857
ENSG00000275577,VSTM1,20858
ENSG00000275581,SERF1A,20859
ENSG00000275583,,20860
ENSG00000275584,LILRA6,20861
ENSG00000275591,XKR5,20862
ENSG00000275594,ADAM32,20863
ENSG00000275596,KIR2DL5A,20864
ENSG00000275599,KIR2DS3,20865
ENSG00000275600,PIGW,20866
ENSG00000275605,NDUFA3,20867
ENSG00000275606,,20868
ENSG00000275608,,20869
ENSG00000275617,OR2T4,20870
ENSG00000275618,BFAR,20871
ENSG00000275619,GON7,20872
ENSG00000275621,LRRC37A3,20873
ENSG00000275623,KIR2DL3,20874
ENSG00000275624,PRB3,20875
ENSG00000275626,KIR3DL2,20876
ENSG00000275629,KIR3DL2,20877
ENSG00000275633,GP6,20878
ENSG00000275637,NCR1,20879
ENSG00000275644,OSCAR,20880
ENSG00000275650,TTYH1,20881
ENSG00000275658,KIR2DL3,20882
ENSG00000275659,KIR3DL1,20883
ENSG00000275663,H4C7,20884
ENSG00000275674,,20885
ENSG00000275679,PRH2,20886
ENSG00000275688,CCL15-CCL14,20887
ENSG00000275699,KIR2DL4,20888
ENSG00000275700,AATF,20889
ENSG00000275713,H2BC9,20890
ENSG00000275714,H3C1,20891
ENSG00000275717,KIR3DL1,20892
ENSG00000275718,CCL15,20893
ENSG00000275722,LYZL6,20894
ENSG00000275723,NAPEPLD,20895
ENSG00000275724,NDUFA3,20896
ENSG00000275730,LILRB4,20897
ENSG00000275731,KIR2DS4,20898
ENSG00000275732,KIR2DL4,20899
ENSG00000275735,KIR2DS2,20900
ENSG00000275736,OSCAR,20901
ENSG00000275737,KIR2DS2,20902
ENSG00000275740,,20903
ENSG00000275744,SLC2A11,20904
ENSG00000275746,KLF13,20905
ENSG00000275748,ARL17B,20906
ENSG00000275750,KIR2DL1,20907
ENSG00000275754,OR2T2,20908
ENSG00000275758,DDTL,20909
ENSG00000275760,TBC1D3G,20910
ENSG00000275774,HNRNPCL2,20911
ENSG00000275778,,20912
ENSG00000275779,NTAN1,20913
ENSG00000275786,KIR3DL1,20914
ENSG00000275793,RIMBP3,20915
ENSG00000275794,DEFB106B,20916
ENSG00000275796,NLRP2,20917
ENSG00000275798,BTNL2,20918
ENSG00000275806,TARM1,20919
ENSG00000275819,LAIR2,20920
ENSG00000275821,LLCFC1,20921
ENSG00000275822,,20922
ENSG00000275824,CCL4,20923
ENSG00000275832,ARHGAP23,20924
ENSG00000275835,TUBGCP5,20925
ENSG00000275837,SMARCB1,20926
ENSG00000275838,KIR3DL2,20927
ENSG00000275841,LILRA3,20928
ENSG00000275843,NLRP2,20929
ENSG00000275848,KIR2DL4,20930
ENSG00000275851,MLLT6,20931
ENSG00000275861,TBC1D3I,20932
ENSG00000275865,SPACA7,20933
ENSG00000275867,KANSL1,20934
ENSG00000275869,,20935
ENSG00000275873,LMNTD2,20936
ENSG00000275885,PRPF31,20937
ENSG00000275896,PRSS2,20938
ENSG00000275903,PSMB3,20939
ENSG00000275911,NDE1,20940
ENSG00000275914,,20941
ENSG00000275917,CHRFAM7A,20942
ENSG00000275918,KIR3DX1,20943
ENSG00000275920,KRTAP5-3,20944
ENSG00000275921,,20945
ENSG00000275931,GP6,20946
ENSG00000275932,DUSP14,20947
ENSG00000275935,LENG1,20948
ENSG00000275937,,20949
ENSG00000275946,,20950
ENSG00000275947,LYSET,20951
ENSG00000275949,,20952
ENSG00000275954,TBC1D3F,20953
ENSG00000275960,,20954
ENSG00000275962,VSTM1,20955
ENSG00000275969,SPATA31A3,20956
ENSG00000275970,FCAR,20957
ENSG00000275974,PPIAL4F,20958
ENSG00000275976,SPDYE11,20959
ENSG00000275979,CNOT3,20960
ENSG00000275990,NCF4,20961
ENSG00000276004,KIR3DL2,20962
ENSG00000276011,,20963
ENSG00000276016,ABR,20964
ENSG00000276017,,20965
ENSG00000276021,WDR81,20966
ENSG00000276022,TFPT,20967
ENSG00000276023,DUSP14,20968
ENSG00000276025,OR5P2,20969
ENSG00000276033,KIR3DX1,20970
ENSG00000276040,SPATA31A7,20971
ENSG00000276042,LILRB4,20972
ENSG00000276043,UHRF1,20973
ENSG00000276044,KIR2DL4,20974
ENSG00000276045,ORAI1,20975
ENSG00000276051,HLA-G,20976
ENSG00000276053,LAIR1,20977
ENSG00000276061,NDUFA3,20978
ENSG00000276065,GP6,20979
ENSG00000276066,VSTM1,20980
ENSG00000276068,NAIP,20981
ENSG00000276070,CCL4L2,20982
ENSG00000276072,AATF,20983
ENSG00000276082,CNOT3,20984
ENSG00000276084,KIR3DL3,20985
ENSG00000276085,CCL3L3,20986
ENSG00000276086,KIR3DL3,20987
ENSG00000276087,,20988
ENSG00000276111,SDCCAG8,20989
ENSG00000276114,CCL23,20990
ENSG00000276119,OR13C2,20991
ENSG00000276125,CCL4L2,20992
ENSG00000276126,GAL3ST2,20993
ENSG00000276130,SLC67A1,20994
ENSG00000276139,KIR2DS2,20995
ENSG00000276145,TARM1,20996
ENSG00000276146,LILRB2,20997
ENSG00000276154,KIR2DS4,20998
ENSG00000276155,MAPT,20999
ENSG00000276159,VSTM1,21000
ENSG00000276163,LAIR1,21001
ENSG00000276167,TAS2R50,21002
ENSG00000276175,LILRA3,21003
ENSG00000276177,KIR2DL5A,21004
ENSG00000276180,H4C9,21005
ENSG00000276184,UPK3B,21006
ENSG00000276187,ERMARD,21007
ENSG00000276191,CRHR1,21008
ENSG00000276194,HNF1B,21009
ENSG00000276196,KIR3DL3,21010
ENSG00000276209,KIR2DS4,21011
ENSG00000276211,GP6,21012
ENSG00000276218,KIR2DL3,21013
ENSG00000276219,ZNF676,21014
ENSG00000276220,NDUFA3,21015
ENSG00000276230,RNH1,21016
ENSG00000276231,PIK3R6,21017
ENSG00000276234,TADA2A,21018
ENSG00000276240,OR4E1,21019
ENSG00000276253,,21020
ENSG00000276256,,21021
ENSG00000276258,KIR2DS2,21022
ENSG00000276260,TMC4,21023
ENSG00000276262,NSF,21024
ENSG00000276263,TFPT,21025
ENSG00000276276,ARL17B,21026
ENSG00000276286,ADAM2,21027
ENSG00000276293,PIP4K2B,21028
ENSG00000276296,TFPT,21029
ENSG00000276299,PRAMEF25,21030
ENSG00000276302,,21031
ENSG00000276310,KIR2DL1,21032
ENSG00000276323,TFPT,21033
ENSG00000276327,KIR2DS1,21034
ENSG00000276328,KIR3DL3,21035
ENSG00000276329,KIR3DL1,21036
ENSG00000276333,HS3ST6,21037
ENSG00000276336,SCARF1,21038
ENSG00000276340,ZNF623,21039
ENSG00000276341,RDH13,21040
ENSG00000276342,TMEM179,21041
ENSG00000276345,,21042
ENSG00000276349,TBC1D3L,21043
ENSG00000276355,TARM1,21044
ENSG00000276357,KIR3DL2,21045
ENSG00000276358,PLEKHM1,21046
ENSG00000276363,VSTM1,21047
ENSG00000276368,H2AC14,21048
ENSG00000276370,PRAMEF33,21049
ENSG00000276371,SINHCAF,21050
ENSG00000276379,KIR3DL1,21051
ENSG00000276380,UBE2NL,21052
ENSG00000276387,KIR2DS1,21053
ENSG00000276392,KIR2DL5A,21054
ENSG00000276395,KIR2DS4,21055
ENSG00000276409,CCL14,21056
ENSG00000276410,H2BC3,21057
ENSG00000276416,UNC79,21058
ENSG00000276418,,21059
ENSG00000276420,PRAMEF5,21060
ENSG00000276421,PRPF31,21061
ENSG00000276423,KIR3DL1,21062
ENSG00000276424,KIR3DL2,21063
ENSG00000276425,KIR2DS2,21064
ENSG00000276429,PLCH2,21065
ENSG00000276430,FAM25C,21066
ENSG00000276432,RDM1,21067
ENSG00000276433,KIR3DL3,21068
ENSG00000276438,PPP2R3B,21069
ENSG00000276450,NCR1,21070
ENSG00000276451,OR10A6,21071
ENSG00000276452,LILRB1,21072
ENSG00000276458,LENG8,21073
ENSG00000276459,KIR2DL3,21074
ENSG00000276461,TCF20,21075
ENSG00000276463,TAF9,21076
ENSG00000276464,POMZP3,21077
ENSG00000276465,KIR2DS4,21078
ENSG00000276468,KIR2DP1,21079
ENSG00000276469,GPR179,21080
ENSG00000276480,MYH11,21081
ENSG00000276482,SLC12A7,21082
ENSG00000276490,,21083
ENSG00000276495,APBA2,21084
ENSG00000276497,APBA1,21085
ENSG00000276498,,21086
ENSG00000276501,KIR3DL1,21087
ENSG00000276504,TFPT,21088
ENSG00000276518,KIR3DP1,21089
ENSG00000276534,,21090
ENSG00000276536,HRAS,21091
ENSG00000276537,TTYH1,21092
ENSG00000276539,PLPPR1,21093
ENSG00000276541,TAS2R14,21094
ENSG00000276547,PCDHGB5,21095
ENSG00000276559,BAAT,21096
ENSG00000276561,IRF7,21097
ENSG00000276565,,21098
ENSG00000276572,KIR3DL3,21099
ENSG00000276581,SPATA31A5,21100
ENSG00000276582,ABCB11,21101
ENSG00000276583,MUC20,21102
ENSG00000276590,KIR2DL3,21103
ENSG00000276595,PTCHD3,21104
ENSG00000276600,RAB7B,21105
ENSG00000276604,TARM1,21106
ENSG00000276613,MUC4,21107
ENSG00000276615,KEL,21108
